q_id;dataset;db_id;SQL;question;tuples;attrs;attr numerical;attr categorical;tables;numerical conditions;categorical conditions;aggr;join;distinct;group by;limit;order by;nested;like;attr num & cat;con num & cat;cells;backlinks
qatch_94;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_number >= 5;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_number is greater or equal than 5;114;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1026;74.5438596
qatch_95;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_number <= 5;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_number is smaller or equal than 5;5;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;45;1233.2
qatch_96;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE symbol = 'H';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE symbol is equal to H;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1326
qatch_97;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE symbol = 'He';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE symbol is equal to He;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1174
qatch_98;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE symbol = 'Li';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE symbol is equal to Li;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1220
qatch_99;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE symbol = 'Be';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE symbol is equal to Be;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1194
qatch_100;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE symbol = 'B';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE symbol is equal to B;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1252
qatch_101;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE element = 'Hydrogen';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE element is equal to Hydrogen;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1326
qatch_102;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE element = 'Helium';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE element is equal to Helium;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1174
qatch_103;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE element = 'Lithium';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE element is equal to Lithium;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1220
qatch_104;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE element = 'Beryllium';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE element is equal to Beryllium;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1194
qatch_105;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE element = 'Boron';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE element is equal to Boron;1;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;9;1252
qatch_106;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '1';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 1;7;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;63;363.714286
qatch_107;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '18';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 18;7;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;63;332.428571
qatch_108;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '2';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 2;6;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;54;199
qatch_109;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '13';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 13;6;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;54;208.666667
qatch_110;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '14';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 14;6;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;54;203.333333
qatch_111;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 1;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 1;2;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;18;1250
qatch_112;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1;118;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1062;113.661017
qatch_113;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 1;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 1;2;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;18;1250
qatch_114;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 2;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 2;8;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;72;1220.5
qatch_115;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2;116;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1044;94.0689655
qatch_116;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 2;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 2;10;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;90;1226.4
qatch_117;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE block = 's-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE block is equal to s-block;14;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;126;351
qatch_118;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE block = 'p-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE block is equal to p-block;36;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;324;204.166667
qatch_119;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE block = 'd-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE block is equal to d-block;40;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;360;0
qatch_120;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE block = 'f-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE block is equal to f-block;28;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;252;41
qatch_121;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight = 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is equal to 1.008;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1326
qatch_122;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight >= 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is greater or equal than 1.008;118;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1062;113.661017
qatch_123;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight <= 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is smaller or equal than 1.008;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1326
qatch_124;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight = 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is equal to 4.0026;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1174
qatch_125;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight >= 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is greater or equal than 4.0026;117;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1053;103.299145
qatch_126;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight <= 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is smaller or equal than 4.0026;2;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;18;1250
qatch_127;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight = 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is equal to 6.94;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1220
qatch_128;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight >= 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is greater or equal than 6.94;116;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1044;94.0689655
qatch_129;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight <= 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is smaller or equal than 6.94;3;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;27;1240
qatch_130;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight = 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is equal to 9.0122;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1194
qatch_131;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight >= 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is greater or equal than 9.0122;115;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1035;84.2782609
qatch_132;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight <= 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is smaller or equal than 9.0122;4;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;36;1228.5
qatch_133;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight = 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is equal to 10.81;1;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;9;1252
qatch_134;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight >= 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is greater or equal than 10.81;114;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;1026;74.5438596
qatch_135;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE atomic_weight <= 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE atomic_weight is smaller or equal than 10.81;5;9;3;6;1;1;0;0;0;0;0;0;0;0;0;9;;45;1233.2
qatch_136;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE origin = 'primordial';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE origin is equal to primordial;83;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;747;147.759036
qatch_137;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE origin = 'from decay';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE origin is equal to from decay;11;9;3;6;1;0;1;0;0;0;0;0;0;0;0;9;;99;0
